timestamp,open,high,low,close,volume
2025-09-10 18:20:00,499.7800,499.8000,499.7600,499.7900,255
2025-09-10 18:25:00,499.7800,499.8000,499.4750,499.8000,2814
2025-09-10 18:30:00,499.7400,499.8000,499.6600,499.7700,2429
2025-09-10 18:35:00,499.7700,499.8000,499.2900,499.5450,1721
2025-09-10 18:40:00,499.6800,499.8000,499.5600,499.8000,828
2025-09-10 18:45:00,499.8000,500.3500,499.6600,500.2350,2316
2025-09-10 18:50:00,500.1600,500.3500,500.1200,500.3293,679
2025-09-10 18:55:00,500.2600,500.3500,500.1200,500.2600,1083
2025-09-10 19:00:00,500.2350,500.3400,500.1200,500.2300,240
2025-09-10 19:05:00,500.3400,500.3500,500.1200,500.2350,924
2025-09-10 19:10:00,500.3000,500.3500,500.1200,500.2850,324
2025-09-10 19:15:00,500.2350,500.5000,500.1200,500.3900,569
2025-09-10 19:20:00,500.3100,500.5000,500.1200,500.3500,656
2025-09-10 19:25:00,500.3700,500.4000,500.1200,500.3400,175
2025-09-10 19:30:00,500.1270,500.4000,500.1200,500.3500,1000
2025-09-10 19:35:00,500.3500,500.4000,500.1200,500.2200,1066
2025-09-10 19:40:00,500.2370,500.4000,500.1300,500.2600,101
2025-09-10 19:45:00,500.2600,500.4000,500.1300,500.2700,737
2025-09-10 19:50:00,500.1800,500.4600,500.1500,500.3900,1169
2025-09-10 19:55:00,500.2100,500.4600,500.1300,500.1300,385
2025-09-11 04:00:00,501.1000,501.4800,500.3500,501.3200,4700
2025-09-11 04:05:00,501.3100,501.5000,501.0900,501.1900,1178
2025-09-11 04:10:00,501.1700,501.2500,501.0900,501.2200,368
2025-09-11 04:15:00,501.2300,501.3400,501.1600,501.2000,573
2025-09-11 04:20:00,501.2500,501.4200,501.1800,501.3100,164
2025-09-11 04:25:00,501.3100,501.3700,501.1900,501.3400,416
2025-09-11 04:30:00,501.3400,501.3800,501.2700,501.3800,61
2025-09-11 04:35:00,501.2800,501.3400,501.2200,501.3400,223
2025-09-11 04:40:00,501.3800,501.3800,501.1700,501.2600,185
2025-09-11 04:45:00,501.3100,501.3700,501.1300,501.1900,617
2025-09-11 04:50:00,501.2000,501.2200,501.1200,501.1700,1311
2025-09-11 04:55:00,501.1500,501.1900,500.9600,501.0000,1008
2025-09-11 05:00:00,500.9700,501.0500,500.9000,501.0300,556
2025-09-11 05:05:00,501.0100,501.2000,500.9900,501.2000,259
2025-09-11 05:10:00,501.1700,501.5900,501.0000,501.5000,2972
2025-09-11 05:15:00,501.4800,501.7300,501.4800,501.7300,876
2025-09-11 05:20:00,501.6800,501.6800,501.3200,501.5700,2435
2025-09-11 05:25:00,501.5700,501.8800,501.4800,501.8500,1094
2025-09-11 05:30:00,501.8200,501.9500,501.8100,501.9000,155
2025-09-11 05:35:00,501.9300,501.9300,501.5600,501.7200,2486
2025-09-11 05:40:00,501.7200,501.7300,501.5800,501.6000,230
2025-09-11 05:45:00,501.6500,501.6500,501.4200,501.5400,206
2025-09-11 05:50:00,501.5000,501.9000,501.5000,501.7100,1701
2025-09-11 05:55:00,501.8500,502.0000,501.6800,501.6800,200
2025-09-11 06:00:00,501.6900,501.9200,501.6900,501.8400,438
2025-09-11 06:05:00,501.8500,501.9200,501.7800,501.8000,363
2025-09-11 06:10:00,501.8800,503.0000,501.8400,502.6800,5715
2025-09-11 06:15:00,502.8600,503.2000,502.8100,503.0700,1852
2025-09-11 06:20:00,503.0900,503.0900,502.6200,502.8100,800
2025-09-11 06:25:00,502.7900,502.7900,502.5000,502.5100,101
2025-09-11 06:30:00,502.4000,502.4700,502.2500,502.3400,138
2025-09-11 06:35:00,502.3800,502.3800,502.2900,502.3200,392
2025-09-11 06:40:00,502.3500,502.3800,502.2300,502.3800,638
2025-09-11 06:45:00,502.3800,502.5000,502.2700,502.4700,744
2025-09-11 06:50:00,502.4900,502.6000,502.4200,502.5000,936
2025-09-11 06:55:00,502.5700,502.5700,502.4600,502.5100,708
2025-09-11 07:00:00,502.4600,502.5500,502.2700,502.3500,1077
2025-09-11 07:05:00,502.3500,502.4500,502.2800,502.3500,2290
2025-09-11 07:10:00,502.3500,502.4000,502.2500,502.3500,1211
2025-09-11 07:15:00,502.3800,502.3800,502.2700,502.2900,1046
2025-09-11 07:20:00,502.3500,502.3500,502.0900,502.0900,1139
2025-09-11 07:25:00,502.1500,502.2700,502.1100,502.2700,504
2025-09-11 07:30:00,502.1500,502.1800,501.9200,502.1600,1091
2025-09-11 07:35:00,502.1400,502.2300,502.0100,502.0300,1241
2025-09-11 07:40:00,502.1500,502.1500,501.9500,501.9500,556
2025-09-11 07:45:00,501.9100,502.2000,501.9100,502.1400,800
2025-09-11 07:50:00,502.0900,502.1100,501.7700,501.7700,748
2025-09-11 07:55:00,501.8000,502.0000,501.7500,502.0000,585
2025-09-11 08:00:00,501.7500,503.3792,500.1352,502.0000,26571
2025-09-11 08:05:00,500.3700,502.0000,500.3700,501.9500,1862
2025-09-11 08:10:00,501.9100,502.0000,501.6200,501.7700,2356
2025-09-11 08:15:00,501.9300,502.0000,501.7500,501.9600,1443
2025-09-11 08:20:00,501.9600,502.1562,501.6200,501.6200,3967
2025-09-11 08:25:00,501.7500,502.1800,501.0000,501.6011,2274
2025-09-11 08:30:00,501.7500,502.3800,500.3200,500.3700,12138
2025-09-11 08:35:00,500.3700,502.0400,500.3312,501.8000,1995
2025-09-11 08:40:00,501.4078,502.0400,500.8000,502.0000,9763
2025-09-11 08:45:00,502.0000,502.9200,502.0000,502.7600,20187
2025-09-11 08:50:00,502.7300,502.8800,502.3600,502.5900,6098
2025-09-11 08:55:00,502.5500,502.6900,502.1600,502.5000,4960
2025-09-11 09:00:00,502.5000,502.6000,502.2000,502.4250,3033
2025-09-11 09:05:00,502.4250,502.6300,502.2000,502.5500,7877
2025-09-11 09:10:00,502.5700,502.6300,502.2000,502.4580,5509
2025-09-11 09:15:00,502.2500,502.5700,502.2000,502.2400,1368
2025-09-11 09:20:00,502.3500,502.7300,502.2000,502.5800,6369
2025-09-11 09:25:00,502.7700,503.8800,478.0400,502.1700,23799
2025-09-11 09:30:00,502.2500,502.8000,500.3700,500.7700,639335
2025-09-11 09:35:00,500.8350,501.2000,499.0600,499.2800,316437
2025-09-11 09:40:00,499.2800,499.6700,497.8800,498.6250,374633
2025-09-11 09:45:00,498.6000,499.6000,498.5500,499.4050,324236
2025-09-11 09:50:00,499.3100,500.0708,499.0000,499.6300,227418
2025-09-11 09:55:00,499.7100,500.4700,499.3800,500.2950,235181
2025-09-11 10:00:00,500.2500,500.8950,499.8300,500.8600,283171
2025-09-11 10:05:00,500.8700,501.2850,500.1700,501.0400,202540
2025-09-11 10:10:00,501.0400,501.6900,500.6600,501.4952,221824
2025-09-11 10:15:00,501.5057,501.5057,500.8800,501.0700,218792
2025-09-11 10:20:00,500.9700,502.0500,500.9350,501.9100,158000
2025-09-11 10:25:00,501.9300,502.4400,501.6650,502.2400,208453
2025-09-11 10:30:00,502.2200,503.1500,501.8875,503.0200,207017
2025-09-11 10:35:00,503.0900,503.1150,502.4200,502.8800,158164
2025-09-11 10:40:00,502.9338,503.1700,502.5861,502.7900,169260
2025-09-11 10:45:00,502.8889,502.9000,501.6700,501.6701,144663
2025-09-11 10:50:00,501.8000,501.9350,500.5600,500.6500,157010
2025-09-11 10:55:00,500.6700,500.9400,500.2200,500.8600,158380
2025-09-11 11:00:00,500.8550,501.5800,500.8100,501.1300,117440
2025-09-11 11:05:00,501.1400,501.9200,501.0900,501.6300,114521
2025-09-11 11:10:00,501.6800,501.9700,501.6301,501.8400,92357
2025-09-11 11:15:00,501.8327,502.6250,501.7900,502.5800,106626
2025-09-11 11:20:00,502.5800,502.6700,502.1650,502.3200,131056
2025-09-11 11:25:00,502.2500,502.8200,502.1394,502.7900,125316
2025-09-11 11:30:00,502.6800,502.9800,502.6800,502.7150,103676
2025-09-11 11:35:00,502.7150,502.9000,502.1200,502.1500,119049
2025-09-11 11:40:00,502.1600,502.5465,501.9118,501.9700,78872
2025-09-11 11:45:00,501.9600,501.9600,500.8600,501.0400,108497
2025-09-11 11:50:00,501.0700,501.9199,500.9200,501.8600,96686
2025-09-11 11:55:00,501.8699,502.1300,501.7601,502.0050,63889
2025-09-11 12:00:00,501.9600,502.8000,501.7820,502.7650,90785
2025-09-11 12:05:00,502.7800,502.9600,502.6800,502.8900,77810
2025-09-11 12:10:00,502.8880,502.8950,502.3900,502.4550,87288
2025-09-11 12:15:00,502.4900,502.8100,502.4100,502.7950,90975
2025-09-11 12:20:00,502.7600,503.1300,502.4300,502.4700,166046
2025-09-11 12:25:00,502.4900,502.6400,501.9000,502.2800,89929
2025-09-11 12:30:00,502.3500,502.5899,502.0900,502.3600,82638
2025-09-11 12:35:00,502.4000,502.4800,502.0000,502.3200,97846
2025-09-11 12:40:00,502.2600,502.5550,502.1900,502.5350,76729
2025-09-11 12:45:00,502.5700,502.7199,502.1600,502.2300,85790
2025-09-11 12:50:00,502.2300,502.2300,500.8300,501.2600,171018
2025-09-11 12:55:00,501.2600,501.5000,500.9500,501.1050,107198
2025-09-11 13:00:00,501.1200,501.3800,500.6000,500.7200,182234
2025-09-11 13:05:00,500.7500,501.0299,500.2500,501.0000,142266
2025-09-11 13:10:00,500.9990,501.3700,500.8700,500.9200,172277
2025-09-11 13:15:00,500.9800,501.1800,500.6300,500.8200,92370
2025-09-11 13:20:00,500.8200,501.0500,500.5100,500.5200,85320
2025-09-11 13:25:00,500.5400,500.7496,500.1000,500.1500,125856
2025-09-11 13:30:00,500.1450,500.8192,500.1400,500.6200,108155
2025-09-11 13:35:00,500.6600,500.6900,500.1400,500.2800,73383
2025-09-11 13:40:00,500.2900,500.4000,500.2000,500.3200,87309
2025-09-11 13:45:00,500.3100,500.3900,499.8100,499.9100,179336
2025-09-11 13:50:00,499.9700,500.2400,499.8300,500.0600,97207
2025-09-11 13:55:00,500.0430,500.3100,499.8400,500.0300,104382
2025-09-11 14:00:00,500.0600,500.1200,499.8900,500.0500,103691
2025-09-11 14:05:00,500.0500,500.3000,499.7400,500.2450,142560
2025-09-11 14:10:00,500.2450,500.7175,499.9450,500.0650,171071
2025-09-11 14:15:00,500.0722,500.1055,499.7400,499.7600,96302
2025-09-11 14:20:00,499.8200,500.0500,499.6700,499.9700,105984
2025-09-11 14:25:00,499.9650,500.2000,499.8900,499.9800,134978
2025-09-11 14:30:00,500.0000,500.7400,499.9500,500.1400,177473
2025-09-11 14:35:00,500.0700,500.6700,500.0500,500.3200,173743
2025-09-11 14:40:00,500.3563,500.5599,500.0800,500.2600,90534
2025-09-11 14:45:00,500.2550,500.5700,500.2500,500.4450,109307
2025-09-11 14:50:00,500.4900,501.2000,500.4891,500.8700,211489
2025-09-11 14:55:00,500.8550,500.9701,500.5200,500.7100,118977
2025-09-11 15:00:00,500.7200,500.8900,500.4600,500.8000,116274
2025-09-11 15:05:00,500.7800,500.8450,500.6086,500.7000,92206
2025-09-11 15:10:00,500.6700,500.6895,500.4150,500.5300,141953
2025-09-11 15:15:00,500.5350,500.6600,500.4000,500.5500,140083
2025-09-11 15:20:00,500.6000,500.6999,500.4500,500.6800,107684
2025-09-11 15:25:00,500.6575,500.8300,500.6000,500.8000,132120
2025-09-11 15:30:00,500.8000,500.9600,500.4595,500.7500,178813
2025-09-11 15:35:00,500.7550,500.8000,500.5200,500.7300,144413
2025-09-11 15:40:00,500.7300,500.7900,500.3988,500.5300,126626
2025-09-11 15:45:00,500.5300,500.7400,500.4600,500.6200,175560
2025-09-11 15:50:00,500.5600,501.6000,500.1300,501.5000,459376
2025-09-11 15:55:00,501.5300,502.2600,500.6300,501.2000,1204222
2025-09-11 16:00:00,500.9000,501.2750,500.2000,500.9700,8442639
2025-09-11 16:05:00,500.9600,502.0700,500.7500,501.5050,3383
2025-09-11 16:10:00,501.3900,501.5500,500.9700,501.0000,1113
2025-09-11 16:15:00,501.1200,501.4000,501.0000,501.2600,2166
2025-09-11 16:20:00,501.0100,501.5000,501.0100,501.3900,30986
2025-09-11 16:25:00,501.2489,501.3852,501.0100,501.2000,1003
2025-09-11 16:30:00,501.2000,501.2400,501.0100,501.2400,2568
2025-09-11 16:35:00,501.4600,501.4600,501.0100,501.2300,518
2025-09-11 16:40:00,501.2350,501.5000,479.8598,501.2500,37339
2025-09-11 16:45:00,501.1700,513.9225,480.1090,501.2950,567
2025-09-11 16:50:00,501.1230,513.9225,479.8598,501.3250,3387
2025-09-11 16:55:00,501.3200,501.3988,501.0100,501.0900,1207
2025-09-11 17:00:00,501.1700,501.2750,501.0100,501.2700,762
2025-09-11 17:05:00,501.0100,501.4000,501.0100,501.2050,213
2025-09-11 17:10:00,501.2000,501.4000,501.0000,501.2000,761
2025-09-11 17:15:00,501.0100,501.3900,501.0100,501.1900,877
2025-09-11 17:20:00,501.1900,501.3700,501.0100,501.1950,320
2025-09-11 17:25:00,501.1950,501.5000,501.0100,501.3000,2545
2025-09-11 17:30:00,501.4000,512.6500,501.0100,509.0900,167864
2025-09-11 17:35:00,510.0300,514.9500,507.7300,510.2800,131948
2025-09-11 17:40:00,510.5000,513.8000,510.0400,510.8000,84688
2025-09-11 17:45:00,510.7900,512.8800,510.1100,512.7000,57050
2025-09-11 17:50:00,512.6000,514.0000,512.5000,513.2600,52939
2025-09-11 17:55:00,513.2600,514.0200,513.0000,513.7300,43591
2025-09-11 18:00:00,513.7100,513.9000,512.5000,513.6000,33881
2025-09-11 18:05:00,513.5500,513.8000,511.4500,513.0000,66400
2025-09-11 18:10:00,513.0100,513.2900,511.1000,511.1000,30371
2025-09-11 18:15:00,511.3100,511.5000,510.0000,510.0200,33778
2025-09-11 18:20:00,510.2000,510.7200,509.2500,509.2500,24393
2025-09-11 18:25:00,509.3500,510.3900,509.0700,509.8500,9408
2025-09-11 18:30:00,509.7500,510.0000,509.5000,509.8900,8621
2025-09-11 18:35:00,509.6625,510.0000,509.3000,509.8700,9437
2025-09-11 18:40:00,509.7167,509.8800,508.5000,508.7900,11217
2025-09-11 18:45:00,508.8300,509.5000,508.6000,508.9000,15371
2025-09-11 18:50:00,508.8600,509.2500,508.6500,509.2487,8674
2025-09-11 18:55:00,509.2400,509.2500,508.5800,508.6750,10595
2025-09-11 19:00:00,508.6750,509.0000,508.5100,508.8000,11143
2025-09-11 19:05:00,508.9000,509.0000,508.5300,509.0000,5289
2025-09-11 19:10:00,508.6600,509.0000,508.6600,508.8700,2543
2025-09-11 19:15:00,508.8000,509.4326,508.8000,509.4000,3740
2025-09-11 19:20:00,509.4299,509.8300,509.3450,509.7300,10094
2025-09-11 19:25:00,509.7100,509.9800,509.3500,509.6400,9066
2025-09-11 19:30:00,509.8000,510.0000,509.6600,510.0000,8548
2025-09-11 19:35:00,509.8400,510.0000,509.2000,509.9000,8219
2025-09-11 19:40:00,509.8412,509.8412,509.2000,509.5600,3104
2025-09-11 19:45:00,509.5000,510.0000,509.5000,509.8000,8344
2025-09-11 19:50:00,509.8900,510.0000,509.3600,509.9399,11508
2025-09-11 19:55:00,509.8600,510.0000,509.7800,510.0000,8554
2025-09-12 04:00:00,508.5900,510.2000,507.5600,508.4500,10937
2025-09-12 04:05:00,508.4000,508.7700,508.2400,508.3000,2442
2025-09-12 04:10:00,508.2300,508.4800,507.8000,507.8000,5432
2025-09-12 04:15:00,507.8100,507.9200,507.0000,507.3400,3393
2025-09-12 04:20:00,507.3900,507.6800,507.2100,507.6700,847
2025-09-12 04:25:00,507.7800,508.1700,507.7300,508.0400,1204
2025-09-12 04:30:00,508.0100,508.7700,507.8400,508.4800,1147
2025-09-12 04:35:00,508.4800,508.6700,508.1700,508.4700,3460
2025-09-12 04:40:00,508.4900,508.7200,508.3400,508.5800,1081
2025-09-12 04:45:00,508.5500,508.7200,508.5400,508.7000,2252
2025-09-12 04:50:00,508.6600,508.7400,508.5600,508.6800,1599
2025-09-12 04:55:00,508.7000,508.7200,508.5100,508.7100,931
2025-09-12 05:00:00,508.6400,508.7200,508.5000,508.5400,1089
2025-09-12 05:05:00,508.5800,508.7200,508.5100,508.7200,933
2025-09-12 05:10:00,508.6700,508.9800,508.6500,508.8600,4038
2025-09-12 05:15:00,508.9200,508.9700,508.7000,508.7900,1668
2025-09-12 05:20:00,508.8400,508.8400,508.6400,508.7300,2837
2025-09-12 05:25:00,508.7600,508.7600,508.2200,508.3900,3402
2025-09-12 05:30:00,508.4300,508.4800,508.2800,508.4400,835
2025-09-12 05:35:00,508.4400,508.4600,508.1500,508.3800,532
2025-09-12 05:40:00,508.3600,508.3700,508.0000,508.3200,1215
2025-09-12 05:45:00,508.3400,508.4300,508.2000,508.3400,343
2025-09-12 05:50:00,508.2900,508.2900,508.0200,508.2000,757
2025-09-12 05:55:00,508.1500,508.1900,508.0500,508.0700,2491
2025-09-12 06:00:00,508.0600,508.1400,507.8600,507.8800,3718
2025-09-12 06:05:00,507.8000,508.3500,507.8000,508.2800,3187
2025-09-12 06:10:00,508.2600,508.6600,508.1600,508.4000,3028
2025-09-12 06:15:00,508.4200,508.4200,508.2200,508.3100,166
2025-09-12 06:20:00,508.3100,508.3400,507.9900,508.0100,2963
2025-09-12 06:25:00,508.0400,508.1500,507.7800,507.9000,1812
2025-09-12 06:30:00,507.9200,507.9600,507.7800,507.9500,462
2025-09-12 06:35:00,507.9500,507.9800,507.8200,507.8200,818
2025-09-12 06:40:00,507.8300,507.8900,507.8000,507.8500,453
2025-09-12 06:45:00,507.8600,507.8600,507.5000,507.5000,3028
2025-09-12 06:50:00,507.7000,507.8300,507.3900,507.6800,1748
2025-09-12 06:55:00,507.6600,507.7800,507.5900,507.6100,661
2025-09-12 07:00:00,507.7500,507.9300,506.0100,506.0200,9738
2025-09-12 07:05:00,506.0300,506.0300,504.4600,505.3200,18731
2025-09-12 07:10:00,505.2200,506.5200,505.1400,506.1800,3747
2025-09-12 07:15:00,506.1900,506.3700,505.4400,505.9100,1744
2025-09-12 07:20:00,505.8900,506.9000,505.7200,506.8200,8278
2025-09-12 07:25:00,506.8300,506.9500,506.3500,506.8100,7139
2025-09-12 07:30:00,506.8000,507.0000,506.6400,506.7300,3027
2025-09-12 07:35:00,506.7300,506.9500,506.7300,506.9300,1259
2025-09-12 07:40:00,506.9500,507.2500,506.9500,507.2300,3537
2025-09-12 07:45:00,507.2800,507.4000,507.1500,507.3200,1058
2025-09-12 07:50:00,507.2500,507.2800,506.3400,506.3500,5975
2025-09-12 07:55:00,506.3400,506.5000,506.1400,506.3900,10413
2025-09-12 08:00:00,508.3000,510.3900,501.0100,507.5000,106267
2025-09-12 08:05:00,507.8000,507.9999,501.0100,507.1900,253362
2025-09-12 08:10:00,507.1800,507.8000,506.9000,507.8000,8703
2025-09-12 08:15:00,507.6500,509.5000,507.5270,509.4452,14302
2025-09-12 08:20:00,509.2900,509.5000,501.0100,507.3000,24121
2025-09-12 08:25:00,507.3250,507.6600,506.8800,507.6600,5648
2025-09-12 08:30:00,507.4200,508.0000,507.1800,507.5900,5651
2025-09-12 08:35:00,507.5100,508.0000,507.4300,507.6700,5580
2025-09-12 08:40:00,507.7190,508.0000,507.5700,507.6100,8586
2025-09-12 08:45:00,507.6000,508.0000,507.4300,507.6800,6107
2025-09-12 08:50:00,507.7550,507.9900,507.3200,507.4750,5316
2025-09-12 08:55:00,507.3100,507.5000,507.0000,507.2500,9597
2025-09-12 09:00:00,507.4000,507.4000,506.8100,507.1300,10004
2025-09-12 09:05:00,507.2500,507.6000,506.9700,507.3800,8693
2025-09-12 09:10:00,507.3500,507.6600,507.2000,507.6600,7704
2025-09-12 09:15:00,507.6600,507.9900,507.3900,507.6000,15291
2025-09-12 09:20:00,507.5800,507.6800,506.9700,507.2500,17157
2025-09-12 09:25:00,507.3750,507.6800,505.0000,506.5100,25714
2025-09-12 09:30:00,506.6500,506.6500,503.8500,505.0950,897773
2025-09-12 09:35:00,505.0000,505.8299,504.0400,505.4400,423963
2025-09-12 09:40:00,505.4396,506.8300,505.0000,506.7900,376538
2025-09-12 09:45:00,506.6900,507.8600,506.3701,507.2600,570156
2025-09-12 09:50:00,507.2600,508.1100,505.2300,506.2900,421068
2025-09-12 09:55:00,506.2600,508.0900,506.1900,508.0500,330159
2025-09-12 10:00:00,507.8600,508.3900,506.6650,507.0800,410532
2025-09-12 10:05:00,507.0900,507.9400,507.0300,507.4244,226634
2025-09-12 10:10:00,507.4600,507.7600,506.6100,507.1950,222541
2025-09-12 10:15:00,507.2500,507.4600,506.7750,507.1500,144692
2025-09-12 10:20:00,507.1700,507.6786,506.6101,506.7700,174357
2025-09-12 10:25:00,506.7600,507.3900,506.5100,507.1400,322333
2025-09-12 10:30:00,507.2000,508.3999,507.1400,507.9100,275803
2025-09-12 10:35:00,507.9800,508.4500,507.9000,508.2000,229611
2025-09-12 10:40:00,508.2000,508.4500,507.6606,507.8419,184378
2025-09-12 10:45:00,507.8750,508.4499,507.2500,508.1200,211363
2025-09-12 10:50:00,508.0750,508.7300,507.7800,508.6800,213967
2025-09-12 10:55:00,508.6700,509.2900,508.5300,509.0700,274078
2025-09-12 11:00:00,509.0400,509.1300,508.6100,508.6400,233719
2025-09-12 11:05:00,508.6000,509.6000,508.5600,509.3000,232617
2025-09-12 11:10:00,509.3189,510.0000,509.3101,509.7372,194443
2025-09-12 11:15:00,509.7300,510.4000,509.7300,510.0900,272543
2025-09-12 11:20:00,510.1500,510.5600,509.8601,510.5200,208704
2025-09-12 11:25:00,510.6050,511.2900,510.5400,510.6709,399171
2025-09-12 11:30:00,510.6800,511.7200,510.1924,511.2805,366581
2025-09-12 11:35:00,511.2550,511.7600,511.2300,511.3511,253692
2025-09-12 11:40:00,511.4050,511.8000,510.6501,510.9246,215963
2025-09-12 11:45:00,510.8400,511.1400,510.1301,510.5000,215325
2025-09-12 11:50:00,510.6000,511.0400,510.3488,510.7000,192612
2025-09-12 11:55:00,510.7300,511.3512,510.6300,511.2350,138026
2025-09-12 12:00:00,511.2200,511.3599,510.7000,510.9300,179828
2025-09-12 12:05:00,510.9500,511.5900,510.8400,511.3100,380058
2025-09-12 12:10:00,511.3000,511.6458,511.0101,511.3800,166283
2025-09-12 12:15:00,511.3899,512.2300,511.3500,511.7650,222420
2025-09-12 12:20:00,511.7900,511.8999,511.3100,511.7650,158473
2025-09-12 12:25:00,511.7600,512.0800,511.5100,511.8938,111411
2025-09-12 12:30:00,511.9000,512.0497,511.7000,511.8950,115250
2025-09-12 12:35:00,511.9400,512.1900,511.8100,512.0500,108820
2025-09-12 12:40:00,512.0500,512.4499,512.0000,512.3100,206191
2025-09-12 12:45:00,512.2900,512.4200,511.7700,511.8300,166564
2025-09-12 12:50:00,511.8200,512.1800,511.7700,512.0890,112162
2025-09-12 12:55:00,512.0601,512.5500,512.0601,512.3200,139889
2025-09-12 13:00:00,512.3250,512.3300,511.6900,511.9100,138730
2025-09-12 13:05:00,511.9600,512.0600,511.2600,511.3500,154123
2025-09-12 13:10:00,511.3650,511.6800,509.0050,511.4100,515468
2025-09-12 13:15:00,511.4300,511.5699,511.2849,511.4600,74097
2025-09-12 13:20:00,511.4800,512.3999,511.4000,512.3100,121401
2025-09-12 13:25:00,512.3450,512.4000,512.0000,512.0250,116833
2025-09-12 13:30:00,512.0400,512.1400,511.5000,511.5900,86283
2025-09-12 13:35:00,511.6700,512.1821,511.6000,512.0050,126152
2025-09-12 13:40:00,512.0600,512.2499,511.7800,512.1100,512125
2025-09-12 13:45:00,512.1400,512.2300,511.6400,511.7450,97634
2025-09-12 13:50:00,511.7300,511.8200,511.1400,511.6600,168124
2025-09-12 13:55:00,511.6850,511.9600,511.5500,511.8500,105822
2025-09-12 14:00:00,511.8700,511.8790,511.0600,511.1000,112972
2025-09-12 14:05:00,511.1300,511.3780,511.0600,511.3500,94956
2025-09-12 14:10:00,511.3300,511.5300,511.0600,511.2800,99740
2025-09-12 14:15:00,511.2908,511.2908,510.6700,511.0050,182989
2025-09-12 14:20:00,511.0300,511.3100,511.0100,511.2000,419708
2025-09-12 14:25:00,511.2200,511.4400,511.0900,511.3050,104241
2025-09-12 14:30:00,511.2700,511.5300,510.9700,511.4450,232403
2025-09-12 14:35:00,511.4650,511.8600,511.3200,511.7800,124200
2025-09-12 14:40:00,511.7600,511.9300,511.5112,511.8100,101962
2025-09-12 14:45:00,511.8100,512.0600,511.4598,511.6100,138596
2025-09-12 14:50:00,511.6200,512.3200,511.6100,512.0650,132994
2025-09-12 14:55:00,512.0650,512.2300,511.9000,512.1700,227241
2025-09-12 15:00:00,512.1600,512.5000,512.0850,512.2546,142735
2025-09-12 15:05:00,512.2550,512.3600,512.0803,512.1950,111751
2025-09-12 15:10:00,512.1854,512.3800,511.9000,511.9000,155983
2025-09-12 15:15:00,511.8850,512.1050,511.6950,511.7700,192488
2025-09-12 15:20:00,511.7600,511.7800,510.9900,511.0950,171235
2025-09-12 15:25:00,511.0900,511.1350,510.3400,510.6800,278589
2025-09-12 15:30:00,510.6300,510.8593,510.2700,510.7800,235188
2025-09-12 15:35:00,510.7999,510.9500,510.4450,510.5900,182012
2025-09-12 15:40:00,510.6000,510.9300,510.2500,510.6500,204828
2025-09-12 15:45:00,510.6400,510.7800,510.4200,510.6850,207457
2025-09-12 15:50:00,510.7500,511.0699,510.3900,510.8750,437897
2025-09-12 15:55:00,510.8550,510.9300,509.8500,509.8500,892756
2025-09-12 16:00:00,509.8550,510.1200,509.5100,509.9300,7374306
2025-09-12 16:05:00,509.8600,511.5366,509.7700,509.8900,26800
2025-09-12 16:10:00,509.9000,509.9500,509.8300,509.9100,3928
2025-09-12 16:15:00,509.9000,510.9900,509.8800,510.0500,3764
2025-09-12 16:20:00,509.9800,510.2000,509.9000,510.1000,1885
2025-09-12 16:25:00,510.0000,510.0200,509.9000,509.9500,1127
2025-09-12 16:30:00,509.9500,510.0000,509.9000,509.9250,309557
2025-09-12 16:35:00,509.9100,510.0500,509.8500,509.9900,29506
2025-09-12 16:40:00,509.9300,510.0900,509.9000,509.9400,955
2025-09-12 16:45:00,509.9100,510.1800,509.9000,510.0400,5883
2025-09-12 16:50:00,509.9500,510.1800,477.2111,509.8800,2120
2025-09-12 16:55:00,509.8800,509.9000,500.6910,509.8550,3929
2025-09-12 17:00:00,509.9000,510.1800,477.2111,509.9500,944
2025-09-12 17:05:00,509.9400,510.1700,500.9224,510.0600,1871
2025-09-12 17:10:00,510.0600,529.2174,509.8100,510.0100,726
2025-09-12 17:15:00,510.0450,531.4948,477.2111,509.9700,464
2025-09-12 17:20:00,510.0500,531.4948,508.2750,510.0400,825
2025-09-12 17:25:00,509.9000,510.1700,509.9000,510.0350,300373
2025-09-12 17:30:00,510.0350,510.1700,510.0000,510.0850,555
2025-09-12 17:35:00,510.0850,510.1900,510.0000,510.1300,436
2025-09-12 17:40:00,510.1300,510.9900,507.2600,510.6100,1049
2025-09-12 17:45:00,510.9800,510.9800,510.0000,510.3000,2520
2025-09-12 17:50:00,510.3000,510.6000,510.0000,510.3200,247
2025-09-12 17:55:00,510.3000,510.5700,510.0000,510.2500,823
2025-09-12 18:00:00,510.2500,510.5000,510.1300,510.2400,177
2025-09-12 18:05:00,510.2000,510.5000,510.0000,510.2500,142
2025-09-12 18:10:00,510.2300,510.5000,510.2100,510.3506,414
2025-09-12 18:15:00,510.3700,510.5000,510.3500,510.3750,1806
2025-09-12 18:20:00,510.4900,510.5000,510.0100,510.2700,689
2025-09-12 18:25:00,510.2500,510.5000,510.0000,510.2500,423
2025-09-12 18:30:00,510.2500,510.5000,510.0000,510.2600,421
2025-09-12 18:35:00,510.4400,510.5000,510.0000,510.2800,192
2025-09-12 18:40:00,510.5000,510.5000,510.0500,510.2750,208
2025-09-12 18:45:00,510.2800,510.5000,510.2700,510.3200,317
